"FDC_ID","`data_type`","DESCRIPTION","`food_category_id`","portion_amount","serving","grams_per_serving","NUTRIENTS_PER_100G","DATA_POINTS","`nutrient`"
"340176",survey_fndds_food,"Crackers, graham",,,"1 large rectangular piece or 2 squares or 4 small rectangular pieces",14.0,0.0,,"Vitamin C, total ascorbic acid"
"340176",survey_fndds_food,"Crackers, graham",,,"1 large rectangular piece or 2 squares or 4 small rectangular pieces",14.0,142.0,,"Folate, DFE"
"340176",survey_fndds_food,"Crackers, graham",,,"1 large rectangular piece or 2 squares or 4 small rectangular pieces",14.0,0.0,,Cholesterol
"340176",survey_fndds_food,"Crackers, graham",,,"1 large rectangular piece or 2 squares or 4 small rectangular pieces",14.0,1.633,,"Fatty acids, total saturated"
"340267",survey_fndds_food,"Pretzels, hard",,,"1-one ring pretzel",2.0,10.04,,Protein
"340267",survey_fndds_food,"Pretzels, hard",,,"1-one ring pretzel",2.0,2.93,,Total lipid (fat)
"340267",survey_fndds_food,"Pretzels, hard",,,"1-one ring pretzel",2.0,80.39,,"Carbohydrate, by difference"
"340267",survey_fndds_food,"Pretzels, hard",,,"1-one ring pretzel",2.0,384.0,,Energy
"340267",survey_fndds_food,"Pretzels, hard",,,"1-one ring pretzel",2.0,0.0,,Caffeine
"340267",survey_fndds_food,"Pretzels, hard",,,"1-one ring pretzel",2.0,3.4,,"Fiber, total dietary"
"340267",survey_fndds_food,"Pretzels, hard",,,"1-one ring pretzel",2.0,27.0,,"Calcium, Ca"
"340267",survey_fndds_food,"Pretzels, hard",,,"1-one ring pretzel",2.0,4.58,,"Iron, Fe"
"340267",survey_fndds_food,"Pretzels, hard",,,"1-one ring pretzel",2.0,29.0,,"Magnesium, Mg"
"340267",survey_fndds_food,"Pretzels, hard",,,"1-one ring pretzel",2.0,223.0,,"Potassium, K"
"340267",survey_fndds_food,"Pretzels, hard",,,"1-one ring pretzel",2.0,1240.0,,"Sodium, Na"
"340267",survey_fndds_food,"Pretzels, hard",,,"1-one ring pretzel",2.0,1.04,,"Zinc, Zn"
"340267",survey_fndds_food,"Pretzels, hard",,,"1-one ring pretzel",2.0,0.0,,"Vitamin A, RAE"
"340267",survey_fndds_food,"Pretzels, hard",,,"1-one ring pretzel",2.0,0.47,,Vitamin E (alpha-tocopherol)
"340267",survey_fndds_food,"Pretzels, hard",,,"1-one ring pretzel",2.0,0.0,,Vitamin D (D2 + D3)
"340267",survey_fndds_food,"Pretzels, hard",,,"1-one ring pretzel",2.0,2.1,,"Vitamin C, total ascorbic acid"
"340267",survey_fndds_food,"Pretzels, hard",,,"1-one ring pretzel",2.0,281.0,,"Folate, DFE"
"340267",survey_fndds_food,"Pretzels, hard",,,"1-one ring pretzel",2.0,0.0,,Cholesterol
"340267",survey_fndds_food,"Pretzels, hard",,,"1-one ring pretzel",2.0,0.391,,"Fatty acids, total saturated"
"341504",survey_fndds_food,Raisins,,,"1 cup",145.0,3.07,,Protein
"341504",survey_fndds_food,Raisins,,,"1 cup",145.0,0.46,,Total lipid (fat)
"341504",survey_fndds_food,Raisins,,,"1 cup",145.0,79.18,,"Carbohydrate, by difference"
"341504",survey_fndds_food,Raisins,,,"1 cup",145.0,299.0,,Energy
"341504",survey_fndds_food,Raisins,,,"1 cup",145.0,0.0,,Caffeine
"341504",survey_fndds_food,Raisins,,,"1 cup",145.0,3.7,,"Fiber, total dietary"
"341504",survey_fndds_food,Raisins,,,"1 cup",145.0,50.0,,"Calcium, Ca"
"341504",survey_fndds_food,Raisins,,,"1 cup",145.0,1.88,,"Iron, Fe"
"341504",survey_fndds_food,Raisins,,,"1 cup",145.0,32.0,,"Magnesium, Mg"
"341504",survey_fndds_food,Raisins,,,"1 cup",145.0,749.0,,"Potassium, K"
"341504",survey_fndds_food,Raisins,,,"1 cup",145.0,11.0,,"Sodium, Na"
"341504",survey_fndds_food,Raisins,,,"1 cup",145.0,0.22,,"Zinc, Zn"
"341504",survey_fndds_food,Raisins,,,"1 cup",145.0,0.0,,"Vitamin A, RAE"
"341504",survey_fndds_food,Raisins,,,"1 cup",145.0,0.12,,Vitamin E (alpha-tocopherol)
"341504",survey_fndds_food,Raisins,,,"1 cup",145.0,0.0,,Vitamin D (D2 + D3)
"341504",survey_fndds_food,Raisins,,,"1 cup",145.0,2.3,,"Vitamin C, total ascorbic acid"
"341504",survey_fndds_food,Raisins,,,"1 cup",145.0,5.0,,"Folate, DFE"
"341504",survey_fndds_food,Raisins,,,"1 cup",145.0,0.0,,Cholesterol
"341504",survey_fndds_food,Raisins,,,"1 cup",145.0,0.058,,"Fatty acids, total saturated"
"341529",survey_fndds_food,"Banana, raw",,,"1 extra small (less than 6"" long)",81.0,1.09,,Protein
"341529",survey_fndds_food,"Banana, raw",,,"1 extra small (less than 6"" long)",81.0,0.33,,Total lipid (fat)
"341529",survey_fndds_food,"Banana, raw",,,"1 extra small (less than 6"" long)",81.0,22.84,,"Carbohydrate, by difference"
"341529",survey_fndds_food,"Banana, raw",,,"1 extra small (less than 6"" long)",81.0,89.0,,Energy
"341529",survey_fndds_food,"Banana, raw",,,"1 extra small (less than 6"" long)",81.0,0.0,,Caffeine
"341529",survey_fndds_food,"Banana, raw",,,"1 extra small (less than 6"" long)",81.0,2.6,,"Fiber, total dietary"
"341529",survey_fndds_food,"Banana, raw",,,"1 extra small (less than 6"" long)",81.0,5.0,,"Calcium, Ca"
"341529",survey_fndds_food,"Banana, raw",,,"1 extra small (less than 6"" long)",81.0,0.26,,"Iron, Fe"
"341529",survey_fndds_food,"Banana, raw",,,"1 extra small (less than 6"" long)",81.0,27.0,,"Magnesium, Mg"
"341529",survey_fndds_food,"Banana, raw",,,"1 extra small (less than 6"" long)",81.0,358.0,,"Potassium, K"
"341529",survey_fndds_food,"Banana, raw",,,"1 extra small (less than 6"" long)",81.0,1.0,,"Sodium, Na"
"341529",survey_fndds_food,"Banana, raw",,,"1 extra small (less than 6"" long)",81.0,0.15,,"Zinc, Zn"
"341529",survey_fndds_food,"Banana, raw",,,"1 extra small (less than 6"" long)",81.0,3.0,,"Vitamin A, RAE"
"341529",survey_fndds_food,"Banana, raw",,,"1 extra small (less than 6"" long)",81.0,0.1,,Vitamin E (alpha-tocopherol)
"341529",survey_fndds_food,"Banana, raw",,,"1 extra small (less than 6"" long)",81.0,0.0,,Vitamin D (D2 + D3)
"341529",survey_fndds_food,"Banana, raw",,,"1 extra small (less than 6"" long)",81.0,8.7,,"Vitamin C, total ascorbic acid"
"341529",survey_fndds_food,"Banana, raw",,,"1 extra small (less than 6"" long)",81.0,20.0,,"Folate, DFE"
"341529",survey_fndds_food,"Banana, raw",,,"1 extra small (less than 6"" long)",81.0,0.0,,Cholesterol
"341529",survey_fndds_food,"Banana, raw",,,"1 extra small (less than 6"" long)",81.0,0.112,,"Fatty acids, total saturated"
"341562",survey_fndds_food,"Grapes, raw, NS as to type",,,"1 grape, seedless",5.0,0.72,,Protein
"341562",survey_fndds_food,"Grapes, raw, NS as to type",,,"1 grape, seedless",5.0,0.16,,Total lipid (fat)
"341562",survey_fndds_food,"Grapes, raw, NS as to type",,,"1 grape, seedless",5.0,18.1,,"Carbohydrate, by difference"
"341562",survey_fndds_food,"Grapes, raw, NS as to type",,,"1 grape, seedless",5.0,69.0,,Energy
"341562",survey_fndds_food,"Grapes, raw, NS as to type",,,"1 grape, seedless",5.0,0.0,,Caffeine
"341562",survey_fndds_food,"Grapes, raw, NS as to type",,,"1 grape, seedless",5.0,0.9,,"Fiber, total dietary"
"341562",survey_fndds_food,"Grapes, raw, NS as to type",,,"1 grape, seedless",5.0,10.0,,"Calcium, Ca"
"341562",survey_fndds_food,"Grapes, raw, NS as to type",,,"1 grape, seedless",5.0,0.36,,"Iron, Fe"
"341562",survey_fndds_food,"Grapes, raw, NS as to type",,,"1 grape, seedless",5.0,7.0,,"Magnesium, Mg"
"341562",survey_fndds_food,"Grapes, raw, NS as to type",,,"1 grape, seedless",5.0,191.0,,"Potassium, K"
"341562",survey_fndds_food,"Grapes, raw, NS as to type",,,"1 grape, seedless",5.0,2.0,,"Sodium, Na"
"341562",survey_fndds_food,"Grapes, raw, NS as to type",,,"1 grape, seedless",5.0,0.07,,"Zinc, Zn"
"341562",survey_fndds_food,"Grapes, raw, NS as to type",,,"1 grape, seedless",5.0,3.0,,"Vitamin A, RAE"
"341562",survey_fndds_food,"Grapes, raw, NS as to type",,,"1 grape, seedless",5.0,0.19,,Vitamin E (alpha-tocopherol)
"341562",survey_fndds_food,"Grapes, raw, NS as to type",,,"1 grape, seedless",5.0,0.0,,Vitamin D (D2 + D3)
"341562",survey_fndds_food,"Grapes, raw, NS as to type",,,"1 grape, seedless",5.0,3.2,,"Vitamin C, total ascorbic acid"
"341562",survey_fndds_food,"Grapes, raw, NS as to type",,,"1 grape, seedless",5.0,2.0,,"Folate, DFE"
"341562",survey_fndds_food,"Grapes, raw, NS as to type",,,"1 grape, seedless",5.0,0.0,,Cholesterol
"341562",survey_fndds_food,"Grapes, raw, NS as to type",,,"1 grape, seedless",5.0,0.054,,"Fatty acids, total saturated"
"341591",survey_fndds_food,"Peach, cooked or canned, drained solids",,,"1 half",73.0,0.52,,Protein
"341591",survey_fndds_food,"Peach, cooked or canned, drained solids",,,"1 half",73.0,0.18,,Total lipid (fat)
"341591",survey_fndds_food,"Peach, cooked or canned, drained solids",,,"1 half",73.0,18.43,,"Carbohydrate, by difference"
"341591",survey_fndds_food,"Peach, cooked or canned, drained solids",,,"1 half",73.0,72.0,,Energy
"341591",survey_fndds_food,"Peach, cooked or canned, drained solids",,,"1 half",73.0,0.0,,Caffeine
"341591",survey_fndds_food,"Peach, cooked or canned, drained solids",,,"1 half",73.0,1.2,,"Fiber, total dietary"
"341591",survey_fndds_food,"Peach, cooked or canned, drained solids",,,"1 half",73.0,3.0,,"Calcium, Ca"
"341591",survey_fndds_food,"Peach, cooked or canned, drained solids",,,"1 half",73.0,0.27,,"Iron, Fe"
"341591",survey_fndds_food,"Peach, cooked or canned, drained solids",,,"1 half",73.0,5.0,,"Magnesium, Mg"
"341591",survey_fndds_food,"Peach, cooked or canned, drained solids",,,"1 half",73.0,94.0,,"Potassium, K"
"341591",survey_fndds_food,"Peach, cooked or canned, drained solids",,,"1 half",73.0,6.0,,"Sodium, Na"
"341591",survey_fndds_food,"Peach, cooked or canned, drained solids",,,"1 half",73.0,0.09,,"Zinc, Zn"
"341591",survey_fndds_food,"Peach, cooked or canned, drained solids",,,"1 half",73.0,31.0,,"Vitamin A, RAE"
"341591",survey_fndds_food,"Peach, cooked or canned, drained solids",,,"1 half",73.0,1.19,,Vitamin E (alpha-tocopherol)
"341591",survey_fndds_food,"Peach, cooked or canned, drained solids",,,"1 half",73.0,0.0,,Vitamin D (D2 + D3)
"341591",survey_fndds_food,"Peach, cooked or canned, drained solids",,,"1 half",73.0,0.7,,"Vitamin C, total ascorbic acid"
"341591",survey_fndds_food,"Peach, cooked or canned, drained solids",,,"1 half",73.0,9.0,,"Folate, DFE"
"341591",survey_fndds_food,"Peach, cooked or canned, drained solids",,,"1 half",73.0,0.0,,Cholesterol
"341591",survey_fndds_food,"Peach, cooked or canned, drained solids",,,"1 half",73.0,0.013,,"Fatty acids, total saturated"
"341608",survey_fndds_food,"Pineapple, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",,,"1 slice or ring (3 "" dia) with liquid",47.0,0.42,,Protein
"341608",survey_fndds_food,"Pineapple, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",,,"1 slice or ring (3 "" dia) with liquid",47.0,0.08,,Total lipid (fat)
"341608",survey_fndds_food,"Pineapple, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",,,"1 slice or ring (3 "" dia) with liquid",47.0,15.7,,"Carbohydrate, by difference"
"341608",survey_fndds_food,"Pineapple, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",,,"1 slice or ring (3 "" dia) with liquid",47.0,60.0,,Energy
"341608",survey_fndds_food,"Pineapple, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",,,"1 slice or ring (3 "" dia) with liquid",47.0,0.0,,Caffeine
"341608",survey_fndds_food,"Pineapple, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",,,"1 slice or ring (3 "" dia) with liquid",47.0,0.8,,"Fiber, total dietary"
"341608",survey_fndds_food,"Pineapple, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",,,"1 slice or ring (3 "" dia) with liquid",47.0,14.0,,"Calcium, Ca"
"341608",survey_fndds_food,"Pineapple, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",,,"1 slice or ring (3 "" dia) with liquid",47.0,0.28,,"Iron, Fe"
"341608",survey_fndds_food,"Pineapple, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",,,"1 slice or ring (3 "" dia) with liquid",47.0,14.0,,"Magnesium, Mg"
"341608",survey_fndds_food,"Pineapple, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",,,"1 slice or ring (3 "" dia) with liquid",47.0,122.0,,"Potassium, K"
"341608",survey_fndds_food,"Pineapple, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",,,"1 slice or ring (3 "" dia) with liquid",47.0,1.0,,"Sodium, Na"
"341608",survey_fndds_food,"Pineapple, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",,,"1 slice or ring (3 "" dia) with liquid",47.0,0.1,,"Zinc, Zn"
"341608",survey_fndds_food,"Pineapple, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",,,"1 slice or ring (3 "" dia) with liquid",47.0,2.0,,"Vitamin A, RAE"
"341608",survey_fndds_food,"Pineapple, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",,,"1 slice or ring (3 "" dia) with liquid",47.0,0.01,,Vitamin E (alpha-tocopherol)
"341608",survey_fndds_food,"Pineapple, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",,,"1 slice or ring (3 "" dia) with liquid",47.0,0.0,,Vitamin D (D2 + D3)
"341608",survey_fndds_food,"Pineapple, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",,,"1 slice or ring (3 "" dia) with liquid",47.0,9.5,,"Vitamin C, total ascorbic acid"
"341608",survey_fndds_food,"Pineapple, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",,,"1 slice or ring (3 "" dia) with liquid",47.0,5.0,,"Folate, DFE"
"341608",survey_fndds_food,"Pineapple, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",,,"1 slice or ring (3 "" dia) with liquid",47.0,0.0,,Cholesterol
"341608",survey_fndds_food,"Pineapple, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",,,"1 slice or ring (3 "" dia) with liquid",47.0,0.006,,"Fatty acids, total saturated"
"341632",survey_fndds_food,"Watermelon, raw",,,"10 watermelon balls",122.0,0.61,,Protein
"341632",survey_fndds_food,"Watermelon, raw",,,"10 watermelon balls",122.0,0.15,,Total lipid (fat)
"341632",survey_fndds_food,"Watermelon, raw",,,"10 watermelon balls",122.0,7.55,,"Carbohydrate, by difference"
"341632",survey_fndds_food,"Watermelon, raw",,,"10 watermelon balls",122.0,30.0,,Energy
"341632",survey_fndds_food,"Watermelon, raw",,,"10 watermelon balls",122.0,0.0,,Caffeine
"341632",survey_fndds_food,"Watermelon, raw",,,"10 watermelon balls",122.0,0.4,,"Fiber, total dietary"
"341632",survey_fndds_food,"Watermelon, raw",,,"10 watermelon balls",122.0,7.0,,"Calcium, Ca"
"341632",survey_fndds_food,"Watermelon, raw",,,"10 watermelon balls",122.0,0.24,,"Iron, Fe"
"341632",survey_fndds_food,"Watermelon, raw",,,"10 watermelon balls",122.0,10.0,,"Magnesium, Mg"
"341632",survey_fndds_food,"Watermelon, raw",,,"10 watermelon balls",122.0,112.0,,"Potassium, K"
"341632",survey_fndds_food,"Watermelon, raw",,,"10 watermelon balls",122.0,1.0,,"Sodium, Na"
"341632",survey_fndds_food,"Watermelon, raw",,,"10 watermelon balls",122.0,0.1,,"Zinc, Zn"
"341632",survey_fndds_food,"Watermelon, raw",,,"10 watermelon balls",122.0,28.0,,"Vitamin A, RAE"
"341632",survey_fndds_food,"Watermelon, raw",,,"10 watermelon balls",122.0,0.05,,Vitamin E (alpha-tocopherol)
"341632",survey_fndds_food,"Watermelon, raw",,,"10 watermelon balls",122.0,0.0,,Vitamin D (D2 + D3)
"341632",survey_fndds_food,"Watermelon, raw",,,"10 watermelon balls",122.0,8.1,,"Vitamin C, total ascorbic acid"
"341632",survey_fndds_food,"Watermelon, raw",,,"10 watermelon balls",122.0,3.0,,"Folate, DFE"
"341632",survey_fndds_food,"Watermelon, raw",,,"10 watermelon balls",122.0,0.0,,Cholesterol
"341632",survey_fndds_food,"Watermelon, raw",,,"10 watermelon balls",122.0,0.016,,"Fatty acids, total saturated"
"341668",survey_fndds_food,"Strawberries, raw",,,"1 small (1"" dia)",7.0,0.67,,Protein
"341668",survey_fndds_food,"Strawberries, raw",,,"1 small (1"" dia)",7.0,0.3,,Total lipid (fat)
"341668",survey_fndds_food,"Strawberries, raw",,,"1 small (1"" dia)",7.0,7.68,,"Carbohydrate, by difference"
"341668",survey_fndds_food,"Strawberries, raw",,,"1 small (1"" dia)",7.0,32.0,,Energy
"341668",survey_fndds_food,"Strawberries, raw",,,"1 small (1"" dia)",7.0,0.0,,Caffeine
"341668",survey_fndds_food,"Strawberries, raw",,,"1 small (1"" dia)",7.0,2.0,,"Fiber, total dietary"
"341668",survey_fndds_food,"Strawberries, raw",,,"1 small (1"" dia)",7.0,16.0,,"Calcium, Ca"
"341668",survey_fndds_food,"Strawberries, raw",,,"1 small (1"" dia)",7.0,0.41,,"Iron, Fe"
"341668",survey_fndds_food,"Strawberries, raw",,,"1 small (1"" dia)",7.0,13.0,,"Magnesium, Mg"
"341668",survey_fndds_food,"Strawberries, raw",,,"1 small (1"" dia)",7.0,153.0,,"Potassium, K"
"341668",survey_fndds_food,"Strawberries, raw",,,"1 small (1"" dia)",7.0,1.0,,"Sodium, Na"
"341668",survey_fndds_food,"Strawberries, raw",,,"1 small (1"" dia)",7.0,0.14,,"Zinc, Zn"
"341668",survey_fndds_food,"Strawberries, raw",,,"1 small (1"" dia)",7.0,1.0,,"Vitamin A, RAE"
"341668",survey_fndds_food,"Strawberries, raw",,,"1 small (1"" dia)",7.0,0.29,,Vitamin E (alpha-tocopherol)
"341668",survey_fndds_food,"Strawberries, raw",,,"1 small (1"" dia)",7.0,0.0,,Vitamin D (D2 + D3)
"341668",survey_fndds_food,"Strawberries, raw",,,"1 small (1"" dia)",7.0,58.8,,"Vitamin C, total ascorbic acid"
"341668",survey_fndds_food,"Strawberries, raw",,,"1 small (1"" dia)",7.0,24.0,,"Folate, DFE"
"341668",survey_fndds_food,"Strawberries, raw",,,"1 small (1"" dia)",7.0,0.0,,Cholesterol
"341668",survey_fndds_food,"Strawberries, raw",,,"1 small (1"" dia)",7.0,0.015,,"Fatty acids, total saturated"
"341892",survey_fndds_food,"White potato chips, lightly salted",,,"1 chip",2.0,6.72,,Protein
"341892",survey_fndds_food,"White potato chips, lightly salted",,,"1 chip",2.0,35.39,,Total lipid (fat)
"341892",survey_fndds_food,"White potato chips, lightly salted",,,"1 chip",2.0,53.54,,"Carbohydrate, by difference"
"341892",survey_fndds_food,"White potato chips, lightly salted",,,"1 chip",2.0,560.0,,Energy
"341892",survey_fndds_food,"White potato chips, lightly salted",,,"1 chip",2.0,0.0,,Caffeine
"341892",survey_fndds_food,"White potato chips, lightly salted",,,"1 chip",2.0,4.2,,"Fiber, total dietary"
"341892",survey_fndds_food,"White potato chips, lightly salted",,,"1 chip",2.0,24.0,,"Calcium, Ca"
"341892",survey_fndds_food,"White potato chips, lightly salted",,,"1 chip",2.0,1.43,,"Iron, Fe"
"341892",survey_fndds_food,"White potato chips, lightly salted",,,"1 chip",2.0,62.0,,"Magnesium, Mg"
"341892",survey_fndds_food,"White potato chips, lightly salted",,,"1 chip",2.0,1304.0,,"Potassium, K"
"341892",survey_fndds_food,"White potato chips, lightly salted",,,"1 chip",2.0,187.0,,"Sodium, Na"
"341892",survey_fndds_food,"White potato chips, lightly salted",,,"1 chip",2.0,1.51,,"Zinc, Zn"
"341892",survey_fndds_food,"White potato chips, lightly salted",,,"1 chip",2.0,0.0,,"Vitamin A, RAE"
"341892",survey_fndds_food,"White potato chips, lightly salted",,,"1 chip",2.0,7.72,,Vitamin E (alpha-tocopherol)
"341892",survey_fndds_food,"White potato chips, lightly salted",,,"1 chip",2.0,0.0,,Vitamin D (D2 + D3)
"341892",survey_fndds_food,"White potato chips, lightly salted",,,"1 chip",2.0,27.3,,"Vitamin C, total ascorbic acid"
"341892",survey_fndds_food,"White potato chips, lightly salted",,,"1 chip",2.0,58.0,,"Folate, DFE"
"341892",survey_fndds_food,"White potato chips, lightly salted",,,"1 chip",2.0,0.0,,Cholesterol
"341892",survey_fndds_food,"White potato chips, lightly salted",,,"1 chip",2.0,5.49,,"Fatty acids, total saturated"
"342297",survey_fndds_food,"Broccoli, raw",,,"1 piece",11.0,2.82,,Protein
"342297",survey_fndds_food,"Broccoli, raw",,,"1 piece",11.0,0.37,,Total lipid (fat)
"342297",survey_fndds_food,"Broccoli, raw",,,"1 piece",11.0,6.64,,"Carbohydrate, by difference"
"342297",survey_fndds_food,"Broccoli, raw",,,"1 piece",11.0,34.0,,Energy
"342297",survey_fndds_food,"Broccoli, raw",,,"1 piece",11.0,0.0,,Caffeine
"342297",survey_fndds_food,"Broccoli, raw",,,"1 piece",11.0,2.6,,"Fiber, total dietary"
"342297",survey_fndds_food,"Broccoli, raw",,,"1 piece",11.0,47.0,,"Calcium, Ca"
"342297",survey_fndds_food,"Broccoli, raw",,,"1 piece",11.0,0.73,,"Iron, Fe"
"342297",survey_fndds_food,"Broccoli, raw",,,"1 piece",11.0,21.0,,"Magnesium, Mg"
"342297",survey_fndds_food,"Broccoli, raw",,,"1 piece",11.0,316.0,,"Potassium, K"
"342297",survey_fndds_food,"Broccoli, raw",,,"1 piece",11.0,33.0,,"Sodium, Na"
"342297",survey_fndds_food,"Broccoli, raw",,,"1 piece",11.0,0.41,,"Zinc, Zn"
"342297",survey_fndds_food,"Broccoli, raw",,,"1 piece",11.0,31.0,,"Vitamin A, RAE"
"342297",survey_fndds_food,"Broccoli, raw",,,"1 piece",11.0,0.78,,Vitamin E (alpha-tocopherol)
"342297",survey_fndds_food,"Broccoli, raw",,,"1 piece",11.0,0.0,,Vitamin D (D2 + D3)
"342297",survey_fndds_food,"Broccoli, raw",,,"1 piece",11.0,89.2,,"Vitamin C, total ascorbic acid"
"342297",survey_fndds_food,"Broccoli, raw",,,"1 piece",11.0,63.0,,"Folate, DFE"
"342297",survey_fndds_food,"Broccoli, raw",,,"1 piece",11.0,0.0,,Cholesterol
"342297",survey_fndds_food,"Broccoli, raw",,,"1 piece",11.0,0.039,,"Fatty acids, total saturated"
"342354",survey_fndds_food,"Carrots, raw",,,"1 piece",4.0,0.93,,Protein
"342354",survey_fndds_food,"Carrots, raw",,,"1 piece",4.0,0.24,,Total lipid (fat)
"342354",survey_fndds_food,"Carrots, raw",,,"1 piece",4.0,9.58,,"Carbohydrate, by difference"
"342354",survey_fndds_food,"Carrots, raw",,,"1 piece",4.0,41.0,,Energy
"342354",survey_fndds_food,"Carrots, raw",,,"1 piece",4.0,0.0,,Caffeine
"342354",survey_fndds_food,"Carrots, raw",,,"1 piece",4.0,2.8,,"Fiber, total dietary"
"342354",survey_fndds_food,"Carrots, raw",,,"1 piece",4.0,33.0,,"Calcium, Ca"
"342354",survey_fndds_food,"Carrots, raw",,,"1 piece",4.0,0.3,,"Iron, Fe"
"342354",survey_fndds_food,"Carrots, raw",,,"1 piece",4.0,12.0,,"Magnesium, Mg"
"342354",survey_fndds_food,"Carrots, raw",,,"1 piece",4.0,320.0,,"Potassium, K"
"342354",survey_fndds_food,"Carrots, raw",,,"1 piece",4.0,69.0,,"Sodium, Na"
"342354",survey_fndds_food,"Carrots, raw",,,"1 piece",4.0,0.24,,"Zinc, Zn"
"342354",survey_fndds_food,"Carrots, raw",,,"1 piece",4.0,835.0,,"Vitamin A, RAE"
"342354",survey_fndds_food,"Carrots, raw",,,"1 piece",4.0,0.66,,Vitamin E (alpha-tocopherol)
"342354",survey_fndds_food,"Carrots, raw",,,"1 piece",4.0,0.0,,Vitamin D (D2 + D3)
"342354",survey_fndds_food,"Carrots, raw",,,"1 piece",4.0,5.9,,"Vitamin C, total ascorbic acid"
"342354",survey_fndds_food,"Carrots, raw",,,"1 piece",4.0,19.0,,"Folate, DFE"
"342354",survey_fndds_food,"Carrots, raw",,,"1 piece",4.0,0.0,,Cholesterol
"342354",survey_fndds_food,"Carrots, raw",,,"1 piece",4.0,0.037,,"Fatty acids, total saturated"
"342480",survey_fndds_food,"Sweet potato, baked, peel not eaten, fat not added in cooking",,,"1 small",60.0,2.01,,Protein
"342480",survey_fndds_food,"Sweet potato, baked, peel not eaten, fat not added in cooking",,,"1 small",60.0,0.15,,Total lipid (fat)
"342480",survey_fndds_food,"Sweet potato, baked, peel not eaten, fat not added in cooking",,,"1 small",60.0,20.71,,"Carbohydrate, by difference"
"342480",survey_fndds_food,"Sweet potato, baked, peel not eaten, fat not added in cooking",,,"1 small",60.0,90.0,,Energy
"342480",survey_fndds_food,"Sweet potato, baked, peel not eaten, fat not added in cooking",,,"1 small",60.0,0.0,,Caffeine
"342480",survey_fndds_food,"Sweet potato, baked, peel not eaten, fat not added in cooking",,,"1 small",60.0,3.3,,"Fiber, total dietary"
"342480",survey_fndds_food,"Sweet potato, baked, peel not eaten, fat not added in cooking",,,"1 small",60.0,38.0,,"Calcium, Ca"
"342480",survey_fndds_food,"Sweet potato, baked, peel not eaten, fat not added in cooking",,,"1 small",60.0,0.69,,"Iron, Fe"
"342480",survey_fndds_food,"Sweet potato, baked, peel not eaten, fat not added in cooking",,,"1 small",60.0,27.0,,"Magnesium, Mg"
"342480",survey_fndds_food,"Sweet potato, baked, peel not eaten, fat not added in cooking",,,"1 small",60.0,475.0,,"Potassium, K"
"342480",survey_fndds_food,"Sweet potato, baked, peel not eaten, fat not added in cooking",,,"1 small",60.0,36.0,,"Sodium, Na"
"342480",survey_fndds_food,"Sweet potato, baked, peel not eaten, fat not added in cooking",,,"1 small",60.0,0.32,,"Zinc, Zn"
"342480",survey_fndds_food,"Sweet potato, baked, peel not eaten, fat not added in cooking",,,"1 small",60.0,961.0,,"Vitamin A, RAE"
"342480",survey_fndds_food,"Sweet potato, baked, peel not eaten, fat not added in cooking",,,"1 small",60.0,0.71,,Vitamin E (alpha-tocopherol)
"342480",survey_fndds_food,"Sweet potato, baked, peel not eaten, fat not added in cooking",,,"1 small",60.0,0.0,,Vitamin D (D2 + D3)
"342480",survey_fndds_food,"Sweet potato, baked, peel not eaten, fat not added in cooking",,,"1 small",60.0,19.6,,"Vitamin C, total ascorbic acid"
"342480",survey_fndds_food,"Sweet potato, baked, peel not eaten, fat not added in cooking",,,"1 small",60.0,6.0,,"Folate, DFE"
"342480",survey_fndds_food,"Sweet potato, baked, peel not eaten, fat not added in cooking",,,"1 small",60.0,0.0,,Cholesterol
"342480",survey_fndds_food,"Sweet potato, baked, peel not eaten, fat not added in cooking",,,"1 small",60.0,0.052,,"Fatty acids, total saturated"
"342606",survey_fndds_food,"Celery, raw",,,"1 piece",4.0,0.69,,Protein
